,artist_name,track_name,track_id,popularity,like,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1220,Willie Amadeo,Si Nos Dejan,4pPWgjizRVZ0yr9TTrapWZ,35,0,0.581,0.807,280007,0.936,0.0,8,0.0579,-1.159,1,0.0335,95.506,4,0.932
1221,El Gran Combo De Puerto Rico,Un verano en Nueva York,1q2J8KWeewoqOrZI4a65P9,59,0,0.673,0.557,298516,0.65,0.122,7,0.286,-8.897,1,0.0424,106.1,4,0.965
1222,Héctor Lavoe,Rompe Saraguey,1ZWoieG5fkWGvuQfQwESoC,44,0,0.392,0.783,389040,0.643,0.00147,10,0.15,-7.587,1,0.0322,129.666,4,0.864
1223,Rubén Blades,Maestra Vida,3pt0CrC4KeTX9T4OMhzo3D,40,0,0.415,0.511,318307,0.667,0.0,4,0.0542,-6.06,0,0.099,97.529,4,0.684
1224,Willie Colón,El Malo,4MHHQYmkwx1geJRFaJfQD5,35,0,0.688,0.624,243720,0.741,0.00465,7,0.0688,-7.965,0,0.0387,111.239,4,0.967
1225,El Gran Combo De Puerto Rico,El Caballo Pelotero,1DuCtdwZJ296CVFQUKwB5w,45,0,0.591,0.742,192507,0.594,1.12e-05,4,0.0837,-7.924,0,0.0495,96.545,4,0.925
1226,Fania All Stars,Anacaona,7wYjQQeClyDQAug88iyMco,44,0,0.408,0.549,437933,0.881,0.00305,5,0.459,-5.026,0,0.0502,107.21,4,0.949
1227,Adalberto Santiago,La Noche Más Linda del Mundo,3JvzBpTkaj5AQplvXieh0D,43,0,0.752,0.893,343423,0.66,0.0438,5,0.036,-12.78,1,0.0432,152.026,4,0.972
1228,David Pabon,Si Me Ves Llorar por Ti,6QSbHr74FousQOibPCT018,30,0,0.405,0.649,325079,0.85,0.000446,10,0.0843,-5.75,0,0.0366,90.661,4,0.525
1229,David Pabon,Aquel Viejo Motel,4vbR41Jmljosq12G7Fonsc,28,0,0.653,0.695,311194,0.72,0.000573,2,0.0554,-9.093,1,0.0316,91.444,4,0.837
1230,Eddie Santiago,Jardín Prohibido,0WAi7svXNNxUUOORMHHBNV,28,0,0.802,0.491,327866,0.52,0.0,3,0.0666,-12.752,1,0.039,160.154,4,0.879
1231,Eddie Santiago,Mia,2mYpnNS4B89etCiUJZWhj0,28,0,0.572,0.65,283980,0.533,7.03e-06,2,0.0716,-11.466,1,0.0458,158.807,4,0.961
1232,Eddie Santiago,Todo Empezó,0SkkD8rQuyaPuerKfakzA0,44,0,0.616,0.637,297494,0.643,9.38e-05,7,0.307,-10.726,1,0.0471,84.498,4,0.901
1233,Edgar Joel,Hasta el Sol de Hoy,1dUjI2LmQJF8fpJTa2nHHd,27,0,0.275,0.627,283469,0.829,0.0,2,0.279,-8.487,1,0.0335,168.322,4,0.818
1234,Edgar Joel,Hechizo de Luna,284N2x4ykh5rfOfVXDwXdA,27,0,0.399,0.681,274576,0.914,0.0,8,0.129,-0.528,1,0.0325,160.848,4,0.912
1235,Hansel Y Raul,Ella,0Ku2vy5dnmypNfL3Jh4ZXW,28,0,0.375,0.666,355498,0.711,0.0,1,0.104,-6.083,1,0.0926,86.527,4,0.715
1236,Hansel Y Raul,María Teresa y Danilo,6jVCyB62usn10f5Z7x2n1Q,24,0,0.567,0.487,288415,0.632,0.0,9,0.0798,-10.884,0,0.0884,81.026,4,0.941
1237,Héctor Lavoe,El Día de Mi Suerte,3KJKDZe3sPt0jAeB1RquFW,25,0,0.559,0.568,325010,0.531,0.0,0,0.0772,-12.596,0,0.0507,93.004,4,0.969
1238,Ismael Rivera,El Incomprendido,3nCL2nOzfKN2XCILQE3T4e,23,0,0.724,0.59,184784,0.371,0.0,0,0.0439,-10.822,1,0.0697,169.435,4,0.865
1239,Junior Gonzales,Tengo Derecho a Ser Feliz,6oSqwjiXvt7MwBXmnktWYT,22,0,0.751,0.662,344027,0.752,1.82e-05,0,0.263,-7.587,1,0.0351,175.855,4,0.962
1240,La Terrifica,Cómo Da Vueltas la Vida,4pesRdCqWZIbXlREb6Lxzy,21,0,0.465,0.749,399685,0.612,0.0,7,0.0523,-9.375,1,0.0538,101.361,4,0.858
1241,Lalo Rodriguez,Devórame Otra Vez,6hYrav92z6bcHQVqYbpyV1,26,0,0.632,0.715,309499,0.705,5.08e-05,5,0.311,-5.43,0,0.0374,84.541,4,0.961
1242,Adolescent's Orquesta,Aquel Lugar,40uGhNtkp3pV2vwyaOgfvb,25,0,0.294,0.731,230249,0.793,0.0,7,0.306,-3.046,1,0.0407,92.064,4,0.756
1243,Adolescent's Orquesta,Me Tengo Que Ir / Pareja Ideal,17C5Z1m4dH8YRCvWuZZPSO,25,0,0.38,0.509,279800,0.646,0.0,2,0.239,-9.105,0,0.0392,95.596,4,0.897
1244,Adolescent's Orquesta,Recuerdos,6DTbJ6zga9fF6mIsGrHqgI,23,0,0.509,0.575,237029,0.803,0.0,10,0.233,-5.562,0,0.0906,96.668,4,0.781
1245,Adolescent's Orquesta,Se Acabó el Amor,1WIu9n5vb0gVI2lBWdCj5d,24,0,0.464,0.712,247246,0.768,0.0,0,0.412,-5.052,0,0.0482,153.112,4,0.923
1246,Adolescent's Orquesta,Virgen,5PWavWTdx6fanxhzanRZFa,24,0,0.721,0.657,270118,0.807,0.000242,10,0.121,-4.733,0,0.0547,90.835,4,0.809
1247,Los Titanes,Sobredosis de Amor,41545RFNGxN2piqVMeNs9b,28,0,0.316,0.513,247757,0.754,0.000908,10,0.265,-14.758,1,0.0444,168.393,4,0.967
1248,Oscar D'León,Llorarás,1Vru8JHxwOLECiEVZLiakE,24,0,0.61,0.737,228090,0.919,4.26e-05,8,0.0549,-5.06,1,0.0519,93.273,4,0.958
1249,Proyecto A,Renuncio,2KcIan013nrzeK0SkCSWPq,22,0,0.503,0.689,284212,0.525,0.000209,5,0.0826,-11.585,1,0.0445,167.068,4,0.922
1250,Rey Ruiz,No Me Acostumbro,5fBajm9XTQlsfG2JUq5YrE,23,0,0.698,0.725,314305,0.734,0.0012,5,0.092,-9.461,0,0.122,173.085,4,0.797
1251,Roberto Roena,Cómo Te Hago Entender,4e5OnaseSX47FaGJvHPS0i,25,0,0.487,0.774,332556,0.792,0.0,7,0.0833,-3.669,0,0.0585,168.284,4,0.902
1252,Rubén Blades,Amor y Control,65aT9qIX8xK2yAsaFRqska,23,0,0.407,0.76,354522,0.628,0.00105,7,0.177,-9.343,1,0.0337,88.985,4,0.887
1253,Tommy Olivencia,Lobo Domesticado,1O6MJI3CU03lAq68GBdFZz,21,0,0.747,0.391,398478,0.934,0.0306,2,0.802,-2.486,1,0.0406,96.178,4,0.857
1254,Willie Gonzales,Amantes Cobardes,7o64UcMHZj5rLaacPfdIvd,21,0,0.559,0.547,331651,0.752,0.00116,9,0.269,-7.596,1,0.0499,159.264,4,0.805
1255,Willie Gonzales,Hazme Olvidarla,2bLINWlQoBJiRLxoPg3oMG,23,0,0.495,0.723,337386,0.749,1.17e-05,0,0.0817,-5.361,1,0.0378,87.733,4,0.803
1256,Willie Gonzales,Pequeñas Cosas,4ayr7AtRSeSOyfATsA3lhm,24,0,0.422,0.672,307339,0.674,0.0,9,0.0824,-9.368,1,0.0359,176.367,4,0.92
1257,Bad Bunny,Cuando Perriabas,5mj8WVFcKdGA8p9HWGTSLc,78,0,0.137,0.787,188654,0.705,1.06e-06,0,0.108,-7.582,1,0.0695,81.998,4,0.499
1258,Mark B.,Me Llueven,2Iv7PCElmi1dZfzHWzMczA,68,0,0.242,0.852,228819,0.723,0.0,7,0.647,-3.833,1,0.078,122.009,4,0.643
1259,Bad Bunny,¿Quien Tu Eres?,6kN06eEOblRAuWI0xUUS91,76,0,0.185,0.727,159229,0.58,3.58e-06,2,0.125,-6.804,0,0.136,137.048,4,0.325
1260,Justin Quiles,Crecia,7GfSJBI4qbAG40RTa9jhVu,66,0,0.524,0.718,270000,0.702,2.99e-06,6,0.149,-6.079,0,0.137,120.053,4,0.525
1261,Bad Bunny,Soy Peor,5MT96Zz0ymUJNm8obKZQr0,74,0,0.679,0.732,257328,0.605,0.0029,0,0.114,-3.15,0,0.086,115.942,4,0.143
1262,Bad Bunny,Ser Bichote,4UEuIEv9Wc3wtiWUplGJ7q,75,0,0.158,0.785,193211,0.626,4.6e-06,4,0.181,-8.03,0,0.0675,154.946,4,0.183
1263,Bad Bunny,Chambea,6ElmxV9B2mSNscEjP27M7i,72,0,0.242,0.855,192000,0.868,0.00187,0,0.162,-3.475,1,0.153,115.979,4,0.632
1264,Bad Bunny,Tenemos Que Hablar,5VQpJ2AY2iMzrRZKgcvNjh,75,0,0.146,0.855,224512,0.512,0.000854,11,0.107,-8.165,1,0.0534,146.075,4,0.144
1265,Daddy Yankee,Vuelve,0gCPvo1GkbtPhMqg5Gbx1K,73,0,0.17,0.728,279613,0.541,0.0,1,0.118,-5.664,1,0.0318,130.025,4,0.206
1266,Bad Bunny,Como Antes,69ZaPBHhRMRDjRpW1ivnOU,75,0,0.668,0.767,230578,0.379,0.000145,0,0.217,-10.348,1,0.0385,103.956,4,0.252
1267,Bad Bunny,Me Mata,2wgDAPgBhFA7pnIbm0YOhP,71,0,0.551,0.841,412632,0.53,0.0,9,0.119,-11.467,1,0.205,114.028,4,0.686
1268,Bad Bunny,Dime Si Te Acuerdas,49VSioK272TASR4r9vRTuP,71,0,0.488,0.734,187273,0.598,0.0,1,0.166,-9.084,1,0.0647,131.959,4,0.338
1269,Bad Bunny,RLNDT,6pZHZndlo57dPCYnvlYFOE,75,0,0.263,0.6,284853,0.528,0.0,0,0.588,-6.554,1,0.0308,108.025,4,0.142
1270,Arcangel,Me Acostumbre (feat. Bad Bunny),2FIm6YsSGL5acOqSuJDh5s,71,0,0.641,0.808,263288,0.586,0.0,10,0.14,-7.242,0,0.169,124.041,4,0.568
1271,Arcangel,Original,7MjaU5iFujwT1gOyvJnqNp,71,0,0.0682,0.798,246360,0.487,0.0,1,0.0925,-4.939,1,0.206,151.02,4,0.292
1272,Arcangel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),6NSMQFKgjpQb0KkjMDYIK0,71,0,0.54,0.815,264000,0.514,0.0,6,0.611,-9.446,0,0.361,120.054,4,0.623
1273,Bad Bunny,Pa Ti,17nOaHsTn06jxuU9NpHuFU,69,0,0.348,0.766,191295,0.715,0.0,1,0.098,-3.025,1,0.231,128.085,4,0.555
1274,Jory Boy,No Te Hagas,5hKjEpYrJIJs6uPl7zw6Y6,70,0,0.0353,0.748,233251,0.69,0.0,0,0.315,-3.812,0,0.0477,131.972,4,0.433
1275,Jennifer Lopez,Te Guste,0ifLplTQxXkFZKMQpWCHii,72,0,0.119,0.877,222787,0.619,0.0,9,0.088,-6.692,0,0.233,138.109,4,0.222
1276,Wisin,Escápate Conmigo - Remix,5P45f6HakSHDwdFj5dO5K5,7,0,0.0495,0.799,385520,0.8,1.63e-05,1,0.332,-4.828,1,0.074,92.015,4,0.414
1277,Bad Bunny,Tu No Metes Cabra,10nQ3Pj0o1XotcikgJPVKD,67,0,0.673,0.783,170765,0.653,0.00316,7,0.12,-1.964,1,0.272,91.964,4,0.41
1278,Farruko,Diabla - Official Remix,2OxUtaKYeahAGNaBiahXtR,70,0,0.448,0.684,331413,0.725,0.0,7,0.194,-4.343,1,0.0863,137.945,4,0.575
1279,Wisin & Yandel,Dame Algo,4ByaTrfoYbXrmlbsTG8MTD,72,0,0.176,0.829,237907,0.723,0.0,8,0.0877,-3.743,0,0.105,92.956,4,0.721
1280,Yandel,Explícale,48yAM9xWBwT4Ac9G1y20rw,8,0,0.0583,0.808,223147,0.69,0.0,1,0.103,-4.151,1,0.148,125.086,4,0.64
1281,Gigolo Y La Exce,Sexto Sentido (feat. Bad Bunny),3iDPALl8BoUbuXZgy6EOWY,72,0,0.39,0.714,227221,0.624,0.0,5,0.12,-5.413,0,0.0651,140.984,4,0.5
1282,Bad Bunny,"Tu No Metes Cabra Remix (feat. Daddy Yankee, Anuel AA & Cosculluela)",0QQNA8bZqefrGfsShzlZkb,66,0,0.446,0.846,331431,0.58,0.0,7,0.0717,-3.146,1,0.286,91.967,4,0.479
1283,Karol G,Ahora Me Llama - Remix,0mQD5ilmghCieAw6E6YFrd,65,0,0.0378,0.669,251907,0.616,1.26e-05,0,0.0897,-7.038,0,0.0416,134.918,4,0.224
1284,Karol G,Punto G,5Lb1pjnll07UQKxNpnnGBy,76,0,0.00796,0.787,181587,0.751,0.000139,6,0.0857,-4.738,0,0.0865,165.961,4,0.926
1285,Nio Garcia,Mírame,36dhj3CSJ2gsED35rBswno,76,0,0.0613,0.775,317440,0.787,0.000159,1,0.0916,-4.488,1,0.11,175.993,4,0.665
1286,Rauw Alejandro,El Efecto,4SJHHpKhcuXwDsCsPqshXj,73,0,0.406,0.849,217143,0.781,0.0,0,0.0801,-4.635,0,0.159,84.041,4,0.893
1287,Fuego,Good Vibes - Official Remix,3I52e5l6ag02nA7UllFdM2,73,0,0.0544,0.705,235720,0.614,2.18e-06,4,0.308,-6.053,0,0.17,99.923,4,0.258
1288,Juhn,Recuerdos,3dUWDwfw7c1no8AL37PIJZ,71,0,0.351,0.774,221067,0.625,8.18e-06,6,0.0721,-4.703,1,0.222,174.117,4,0.446
1289,Kenny Man,Ni Gucci Ni Prada,7yFML4hCZA6ha7fyAM0utY,14,0,0.456,0.802,174800,0.672,0.00047,2,0.318,-5.661,1,0.165,104.944,4,0.888
1290,Kevin Roldan,Nadie Como Yo,6XGfoK5edwViiZlmv7kQcE,76,0,0.226,0.792,184253,0.37,1.32e-05,3,0.0917,-7.906,0,0.198,80.099,4,0.76
1291,Guaynaa,Rebota,2YRvdf9cdS88y1wB1WhKoE,84,0,0.188,0.796,204631,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918
1292,Malú,Contradicción,5uaUiQ2ZHAs0vTCy5uxjKI,8,0,0.304,0.731,175444,0.784,2.96e-05,4,0.0867,-4.981,0,0.0851,97.013,4,0.749
1293,Malú,Llueve Alegría (with Alejandro Sanz),5srRCPCn5zDJKhzsz0CMvl,8,0,0.521,0.554,258257,0.547,0.0,11,0.0951,-6.363,1,0.0461,96.558,4,0.535
1294,Malú,Desprevenida,3XlP5dKP5UmwFf6dPAgERA,60,0,0.0723,0.572,214387,0.855,0.0,5,0.0709,-5.462,1,0.0508,104.944,4,0.459
1295,Malú,Invisible,2xVWnZpT548xjWo1tF1oqq,9,0,0.399,0.54,190848,0.64,0.0,5,0.069,-7.67,0,0.0491,92.072,4,0.192
1296,Malú,Ciudad De Papel,16kht3BjiERy3VsFLkaq37,56,0,0.277,0.626,210561,0.778,0.0,4,0.0814,-4.802,0,0.0872,119.81,4,0.525
1297,Malú,Amor Enemigo,09ShSF60AV1k3q4cuK9W4f,45,0,0.473,0.449,203136,0.681,0.0,3,0.121,-5.744,0,0.0524,113.082,4,0.345
1298,Malú,Oye,47ZsD6LqSNrMknOSmgZJ2f,45,0,0.605,0.374,265941,0.617,0.0,5,0.11,-6.413,1,0.0628,176.267,3,0.136
1299,Malú,Lejos de Ti,3CDbUezFI66VUDYpyrNSUg,44,0,0.429,0.531,178883,0.644,0.0,7,0.151,-6.515,0,0.0542,170.06,3,0.348
1300,Malú,Todos los Secretos,2gujEZNTrQC61M3M9nVlHy,45,0,0.263,0.505,226866,0.481,0.0,6,0.114,-6.87,1,0.104,155.236,4,0.465
1301,Malú,Cuerpo a Cuerpo,6AqL6wYipvePOep47KV7jj,43,0,0.64,0.532,199987,0.406,0.0,7,0.2,-7.914,0,0.0287,123.618,4,0.219
1302,Malú,Cantaré,5DGWUY2D6VQ8aeQpp1VYMP,43,0,0.248,0.6,202137,0.708,0.0,3,0.111,-6.232,1,0.0293,94.983,4,0.484
1303,Malú,No Voy a Cambiar,5RJRcCng40cAECYiXkOM6Z,42,0,0.19,0.659,223333,0.755,0.0,1,0.319,-5.486,0,0.13,91.949,4,0.779
1304,Malú,Diles,7wzzI4iv2H3tEqHYWUZU9N,43,0,0.225,0.477,214053,0.692,0.0,6,0.194,-4.562,0,0.0382,144.125,4,0.295
1305,Malú,Ahora Tu,4QPF1ySQOUMMpvMqnYvdYw,50,0,0.637,0.371,224347,0.616,0.0,7,0.0976,-3.295,0,0.035,169.772,3,0.31
1306,Malú,Me Fui,7B7577zzbdR9g1yosnSryW,46,0,0.457,0.621,224680,0.779,0.0,0,0.078,-5.063,1,0.0459,139.82,4,0.405
1307,Malú,Ni un Segundo,5A0TylRO0cuOLw9nUF0q0G,41,0,0.658,0.548,215920,0.728,0.0,9,0.162,-4.127,1,0.0424,132.183,4,0.363
1308,Malú,Si Estoy Loca,5krrUknlPpRBuLiRI7ZkM5,42,0,0.301,0.504,214080,0.734,0.0,4,0.184,-4.658,0,0.0492,149.581,4,0.335
1309,Malú,Deshazte de Mi,0NbBNLrvQKooffdK2jsSFU,49,0,0.413,0.558,238280,0.767,0.0,7,0.106,-3.348,1,0.0444,158.956,3,0.533
1310,Malú,Te Voy a Olvidar,57d11utNjdXMydntnU4TvQ,47,0,0.216,0.556,214120,0.766,0.0,0,0.351,-3.031,1,0.0313,137.809,4,0.521
1311,Malú,A Esto Le Llamas Amor,027Yj9HMintyPF3mgI2XRk,39,0,0.243,0.538,234813,0.775,0.0,3,0.339,-4.872,0,0.0325,165.953,4,0.482
1312,Malú,Angel Caido,5L1JML9IPlfSWe2qLLILPH,48,0,0.66,0.394,218573,0.487,0.0,11,0.106,-6.336,1,0.054,145.568,4,0.22
1313,Malú,A Prueba de Ti,2fF6Kma5cZBvDCyEKq30tb,51,0,0.0601,0.557,212787,0.913,0.0,5,0.117,-2.833,1,0.0479,89.987,4,0.697
1314,Malú,Cenizas,0nPoJ5DEcQ6drjUpCRVzeY,47,0,0.329,0.518,244787,0.642,0.0,4,0.119,-3.576,0,0.0325,139.835,4,0.291
1315,Malú,De Vez en Cuando,40Ma10IuL8PI2IxivBrfTc,39,0,0.124,0.485,225347,0.897,0.0,8,0.239,-2.194,0,0.0623,93.526,4,0.395
1316,Malú,Ni un Paso Atrás,4wZIzBXjfRVg8e4Sv67hAm,40,0,0.378,0.46,210240,0.817,0.0,8,0.079,-3.624,0,0.0338,172.0,4,0.385
1317,Malú,Blanco y Negro,01GOfcFj720XJOKwnpv6I9,55,0,0.49,0.47,233693,0.844,0.0,3,0.105,-3.486,1,0.0308,168.3,3,0.511
1318,Malú,Vuelvo a Verte (with Pablo Albóran),4SIEs2WaSF0D1UH3b5WJBa,58,0,0.458,0.512,219400,0.59,0.0,3,0.184,-6.403,1,0.0384,138.284,4,0.314
1319,Malú,Caos,2jUmR5rasPRTWeydrIfw6d,44,0,0.0563,0.642,201987,0.902,0.0,0,0.141,-2.51,1,0.0407,126.6,4,0.725
1320,Malú,Ojala,3b64NjmdotiYE2FmjTr7CE,40,0,0.488,0.591,207080,0.802,0.0,4,0.223,-3.89,1,0.0404,142.088,4,0.504
1321,Malú,Toda,7fJzhcQYEa1NlmQiUcEDkd,41,0,0.112,0.793,201920,0.931,0.0,9,0.313,-3.792,0,0.043,97.992,4,0.834
1322,Malú,Desaparecer,4SIvt0JGvIgO2vbKppz3Bo,43,0,0.387,0.602,226960,0.569,0.0,9,0.163,-5.516,1,0.0311,77.037,4,0.351
1323,Malú,Quiero,6UPgL0ytJgVCcsNZt6wXGl,45,0,0.053,0.609,220360,0.904,0.0,7,0.333,-1.176,1,0.0297,101.036,4,0.567
1324,Malú,Parte de Mi,0hlFIEXpHDZzIlKEUtcl5p,38,0,0.189,0.381,229013,0.742,0.0,6,0.0901,-2.718,1,0.0371,169.819,3,0.465
1325,Malú,Me Despido,3Bwvrv9oU8ZmpgvsSg3lvt,38,0,0.164,0.473,224453,0.852,0.0,11,0.222,-2.77,0,0.0665,174.9,3,0.472
1326,Malú,Devuelveme la Vida,3F6QDKtaBlaEfI6TLjLIQw,54,0,0.721,0.632,246840,0.473,0.0,0,0.103,-6.803,1,0.0281,80.875,4,0.215
1327,Malú,Voy a Quemarlo Todo,2l3fHksz443ERJm849gbbr,36,0,0.371,0.542,229333,0.853,0.0,5,0.249,-3.322,1,0.0437,97.003,4,0.56
1328,Malú,Encadenada a Ti,0hOqgHVGYXkhSTFiige0G2,41,0,0.431,0.535,196307,0.736,0.0,7,0.267,-2.82,1,0.042,143.374,4,0.534
1329,Malú,Te Conozco Desde Siempre,3wXWldsXVJPyst5gBP5bWy,39,0,0.0353,0.537,214520,0.816,0.0,5,0.427,-6.308,0,0.0591,179.921,4,0.5
1330,Malú,Sin Ti Todo Anda Mal,0p3cSq7KUC30SRhXAD5n2g,37,0,0.393,0.614,255760,0.471,0.0,6,0.0787,-6.158,0,0.035,136.03,4,0.285
1331,Malú,Enamorada,3SaocXPVJroWiUpR9dTa74,36,0,0.52,0.494,195973,0.653,0.0,3,0.126,-5.742,0,0.0794,135.833,4,0.465
1332,Manuel Carrasco,Que Nadie,6jTv9C35ub2xiv6t6BDcqk,0,0,0.419,0.671,236973,0.569,0.0,7,0.113,-5.518,1,0.0249,104.941,4,0.452
1333,Malú,Imperfectos,3T5Qp8KSdcpoH0wHvLzGix,37,0,0.386,0.497,202413,0.773,0.0,6,0.103,-2.991,1,0.0435,163.011,3,0.476
1334,Malú,Quien,3XvFsJwtXhZ6b0yPjHvA5w,35,0,0.147,0.643,207400,0.946,0.0,3,0.356,-2.78,1,0.0939,105.003,4,0.84
1335,Malú,Mi Mundo en el Aire,5k9wckeJYcCgL0s78DXUjp,37,0,0.558,0.551,246427,0.349,0.0,9,0.185,-7.788,0,0.0407,126.107,4,0.143
1336,Malú,Aprendiz,6IDgYT1p1n0M5kQVjLQozC,48,0,0.526,0.538,287627,0.646,0.0,9,0.335,-5.818,0,0.046,80.429,4,0.415
1337,Malú,Desaparecer - Version Acustica,0px5Ah0hMIhjphYLtXW3gp,39,0,0.844,0.469,223133,0.323,0.0,9,0.119,-6.115,1,0.0355,138.527,4,0.367
1338,Malú,Enamorada (with David De María) - En Directo,3yZgDFusgEKKGkKPbYFjbZ,38,0,0.349,0.401,227080,0.836,0.0,3,0.978,-5.146,0,0.189,136.07,4,0.439
1339,Malú,Nos Sobró la Ropa,5HRhKoize5OVh1pJzsqJtQ,38,0,0.0363,0.635,208907,0.907,0.0,5,0.109,-2.218,1,0.0362,106.987,4,0.606
1340,Malú,Y Si Fuera Ella,1jCzU7BRtF6l6aCUeAl04Z,37,0,0.588,0.293,336587,0.614,0.0,5,0.103,-4.095,1,0.0412,148.447,4,0.181
1341,Malú,Rozando el Cielo,6FuxBaF6T3vbF5XWaQLBsH,37,0,0.0978,0.585,203387,0.832,0.0,7,0.304,-2.877,1,0.0927,97.194,4,0.437
1342,Malú,Amigo (with Melendi),3XdSmzQ9necH8vULuOvOem,42,0,0.0325,0.536,216053,0.908,0.000213,6,0.195,-4.756,1,0.0482,155.078,3,0.851
1343,Malú,Sígueme el Juego,5KQ4aVim90ABs2PJCUDIxZ,37,0,0.0203,0.553,214413,0.871,0.0,5,0.455,-3.376,1,0.0438,96.904,4,0.518
1344,Malú,Duele,78Mb0w8dl6BNH5xvUXkmvU,33,0,0.185,0.64,224587,0.639,0.0,6,0.0976,-6.193,0,0.0441,134.022,4,0.579
1345,Malú,Sabes Bien,4oSAInhrtkrlIIdn1NtPID,32,0,0.573,0.625,198040,0.893,0.0,4,0.14,-5.505,1,0.045,151.962,4,0.813
1346,Malú,Que Mas Te Da,7HquDvs0WPJ8BX8EvA0Rsj,33,0,0.204,0.701,196907,0.875,0.0,8,0.313,-4.739,0,0.0371,92.031,4,0.951
1347,Leonel García,Cuando Digo Tu Nombre (feat. Malú),0Y9yewNKUo12bCMXpx9sJL,43,0,0.241,0.574,256067,0.66,0.0,7,0.114,-6.699,1,0.0293,133.926,4,0.465
1348,Malú,Como Te Olvido,2jYWeDjAQwDUD5ft6CCuo3,33,0,0.252,0.675,178827,0.835,0.0,3,0.0447,-4.003,0,0.0592,94.957,4,0.808
1349,Malú,El Peligro (with Revolver),3neeocdKmvE5OaKpPO0lLA,36,0,0.155,0.559,390267,0.54,4.02e-05,9,0.139,-4.505,1,0.0276,130.009,4,0.342
1350,Jennifer Lopez,Medicine,3deRMhnycNFbCZHCCld9oy,73,0,0.026,0.827,174159,0.831,0.0,8,0.0453,-2.446,1,0.0981,102.048,4,0.457
1351,Jennifer Lopez,Intro,2mwXtOyIdeVp4zpQKrUMma,0,0,0.891,0.0,6000,0.387,0.0,5,0.0,-12.346,1,0.0,0.0,0,0.0
1352,Jennifer Lopez,"Limitless from the Movie ""Second Act""",46Sqq6dVzY5uFtd93R7I0L,54,0,0.0299,0.47,247458,0.848,1.1e-05,9,0.12,-3.508,0,0.0662,128.143,4,0.287
1353,Jennifer Lopez,New single,4Ts8GghI8k41N4TM5kiI4f,0,0,0.691,0.0,3500,0.0535,0.0,3,0.0,-8.487,1,0.0,0.0,0,0.0
1354,Jennifer Lopez,El Anillo - Remix,3wyMqxd4rILBpYlpQRQ58h,62,0,0.0255,0.878,182482,0.651,0.0,5,0.073,-3.893,1,0.263,129.981,4,0.462
1355,Jennifer Lopez,Dinero,22mQXNE0nCuWq4yOwcadIn,70,0,0.41,0.721,213750,0.881,7.61e-06,8,0.292,-2.528,1,0.342,127.759,4,0.643
1356,Jennifer Lopez,My favorite song!,4kjfqixT7Mau3iw0dA54vf,0,0,0.833,0.0,13000,0.211,0.0,6,0.135,-9.974,0,0.0,0.0,0,0.0
1357,Jennifer Lopez,Jenny from the Block - Track Masters Remix,4ZOyH6KjomjlqCz3oFqglr,69,0,0.00833,0.844,187840,0.754,3.42e-06,6,0.0575,-5.46,1,0.207,100.002,4,0.961
1358,Jennifer Lopez,Get Right,6BUZX2MNhJs0p13ezYtOLp,33,0,0.0218,0.741,225533,0.759,0.0,0,0.628,-5.096,0,0.12,97.084,4,0.362
1359,Jennifer Lopez,On The Floor,3STTVKfJGTdhbg5aLppEzX,54,0,0.107,0.726,284867,0.779,0.000252,3,0.098,-5.198,0,0.0603,129.973,4,0.556
1360,Jennifer Lopez,My debut,6hDsqGwxFIe7xdQRtusWWJ,0,0,0.851,0.0,3562,0.183,0.0,8,0.0,-7.737,1,0.0,0.0,0,0.0
1361,Jennifer Lopez,If You Had My Love,3x4yV0hW5Ve3TKhFkXSqFn,65,0,0.0645,0.68,266000,0.625,5.81e-05,11,0.109,-7.0,0,0.0353,94.02,4,0.814
1362,Jennifer Lopez,Ain't Your Mama,2hgzdQdnfWwtdpZbhZlV72,74,0,0.0472,0.757,218235,0.678,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,4,0.82
1363,Jennifer Lopez,Love Don't Cost a Thing,1fgvJXlcZ7uIddMpqsqw0L,61,0,0.00305,0.786,221227,0.842,3.54e-06,4,0.473,-5.115,0,0.0707,97.577,4,0.685
1364,Jennifer Lopez,Selena,05Up8Vyfb6tNyIm5FQoqZG,0,0,0.9,0.0,7341,0.316,3.9e-05,4,0.0,-9.143,1,0.0,0.0,0,0.0
1365,Jennifer Lopez,A Selena Tribute: Como La Flor / Bidi Bidi Bom Bom / Amor Prohibido / I Could Fall In Love / No Me Queda Mas,7vhPYgvi6mqV15yNJcAizN,49,0,0.616,0.395,394650,0.743,0.0,5,0.276,-5.777,1,0.0608,92.067,4,0.244
1366,Jennifer Lopez,Shout out,3YPZM9EHN2uyPd11Nn9icK,0,0,0.268,0.0,4250,0.411,0.0,1,0.0,-8.406,1,0.0,0.0,0,0.0
1367,Jennifer Lopez,Let's Get Loud,42nSaPdT6g3ZIMHmKLlP2p,70,0,0.135,0.82,239400,0.937,0.000128,5,0.35,-4.81,0,0.0551,130.993,4,0.906
